Date,Open,High,Low,Close,Adj Close,Volume
2004-04-26,114.610001,114.930000,113.639999,114.320000,78.710243,1216300
2004-04-27,114.320000,115.139999,114.070000,114.360001,78.737808,360800
2004-04-28,113.750000,113.790001,112.580002,112.889999,77.725670,322700
2004-04-29,112.760002,113.339996,111.209999,111.870003,77.023384,289900
2004-04-30,111.989998,112.379997,110.959999,111.110001,76.500122,429800
2004-05-03,111.459999,112.290001,111.459999,112.190002,77.243713,450000
2004-05-04,112.279999,113.230003,111.730003,112.430000,77.408958,392000
2004-05-05,112.360001,112.930000,112.239998,112.699997,77.594841,673900
2004-05-06,112.129997,112.400002,111.080002,111.919998,77.057793,222700
2004-05-07,111.330002,112.199997,110.099998,110.099998,75.804749,567500
2004-05-10,109.440002,109.739998,108.389999,108.879997,74.964767,806200
2004-05-11,109.459999,110.089996,109.349998,109.760002,75.570656,255100
2004-05-12,109.680000,110.489998,108.129997,110.489998,76.073257,329000
2004-05-13,109.889999,110.809998,109.650002,110.019997,75.749672,277100
2004-05-14,110.199997,110.730003,109.330002,110.070000,75.784081,197800
2004-05-17,108.839996,109.500000,108.500000,109.120003,75.129982,658000
2004-05-18,109.550003,109.970001,109.379997,109.620003,75.474281,342200
2004-05-19,110.599998,111.209999,109.239998,109.239998,75.212593,282800
2004-05-20,109.500000,109.910004,109.169998,109.680000,75.515556,645300
2004-05-21,110.050003,110.570000,109.550003,109.919998,75.680794,191300
2004-05-24,110.599998,110.769997,109.739998,110.320000,75.956215,1301800
2004-05-25,109.910004,112.010002,109.620003,111.800003,76.975227,477400
2004-05-26,111.730003,112.269997,111.559998,112.269997,77.298805,250700
2004-05-27,112.639999,113.000000,112.139999,112.930000,77.753235,194400
2004-05-28,112.830002,112.970001,112.440002,112.970001,77.780739,761300
2004-06-01,112.559998,113.419998,111.949997,112.730003,77.615532,192300
2004-06-02,112.970001,113.440002,112.529999,113.199997,77.939125,419900
2004-06-03,112.900002,113.150002,112.230003,112.230003,77.271255,196900
2004-06-04,113.120003,113.580002,112.790001,113.010002,77.808327,268900
2004-06-07,113.489998,114.750000,113.489998,114.690002,78.964989,179400
2004-06-08,114.449997,114.949997,114.250000,114.949997,79.144020,488300
2004-06-09,114.580002,114.660004,113.800003,113.889999,78.414200,247100
2004-06-10,114.129997,114.379997,114.010002,114.379997,78.751518,292000
2004-06-14,113.889999,113.889999,112.910004,113.250000,77.973526,296700
2004-06-15,113.940002,114.510002,113.639999,114.050003,78.524361,439300
2004-06-16,114.120003,114.269997,113.790001,114.000000,78.489952,119600
2004-06-17,113.959999,114.089996,113.430000,113.870003,78.400421,324800
2004-06-18,113.790001,114.699997,113.699997,114.160004,78.600075,412500
2004-06-21,114.220001,114.529999,113.629997,113.629997,78.235184,459300
2004-06-22,113.629997,114.260002,113.139999,114.260002,78.668892,1236700
2004-06-23,113.930000,115.300003,113.900002,115.199997,79.316132,657000
2004-06-24,115.029999,115.360001,114.669998,114.860001,79.082016,390800
2004-06-25,114.730003,115.309998,114.190002,114.230003,78.648270,209500
2004-06-28,114.519997,114.650002,113.480003,113.480003,78.409859,350200
2004-06-29,113.589996,114.190002,113.510002,113.980003,78.755394,861200
2004-06-30,114.050003,114.800003,113.699997,114.570000,79.163025,1489100
2004-07-01,114.389999,114.430000,112.690002,112.980003,78.064407,708900
2004-07-02,113.220001,113.300003,112.699997,112.989998,78.071304,2920200
2004-07-06,112.410004,112.489998,111.730003,111.940002,77.345848,482600
2004-07-07,111.919998,112.599998,111.849998,112.269997,77.573837,143100
2004-07-08,111.879997,112.320000,111.300003,111.529999,77.062523,398200
2004-07-09,111.800003,112.000000,111.480003,111.709999,77.186905,787800
2004-07-12,111.900002,112.040001,111.129997,111.820000,77.262917,621000
2004-07-13,111.839996,112.000000,111.699997,111.919998,77.331970,210700
2004-07-14,111.269997,112.360001,111.169998,111.639999,77.138496,189800
2004-07-15,111.790001,111.889999,110.750000,110.750000,76.523575,699100
2004-07-16,111.620003,111.669998,110.510002,110.760002,76.530487,292400
2004-07-19,110.720001,110.989998,110.059998,110.370003,76.261024,1301300
2004-07-20,110.459999,111.720001,110.360001,111.720001,77.193802,561500
2004-07-21,111.900002,112.070000,109.500000,109.599998,75.728966,497200
2004-07-22,109.389999,110.410004,108.839996,110.010002,76.012299,331600
2004-07-23,109.559998,109.709999,108.800003,109.070000,75.362755,1677100
2004-07-26,109.290001,109.419998,108.239998,108.779999,75.162384,321700
2004-07-27,109.139999,110.110001,109.040001,109.800003,75.867157,577200
2004-07-28,109.580002,110.320000,108.620003,110.120003,76.088280,723400
2004-07-29,110.480003,110.839996,110.040001,110.589996,76.413040,395800
2004-07-30,110.410004,110.980003,110.169998,110.980003,76.682510,270700
2004-08-02,110.230003,111.360001,110.230003,111.059998,76.737770,201000
2004-08-03,110.889999,111.080002,110.260002,110.290001,76.205742,341400
2004-08-04,109.930000,110.769997,109.760002,110.220001,76.157379,229900
2004-08-05,110.279999,110.320000,108.300003,108.389999,74.892899,318500
2004-08-06,107.669998,107.930000,106.690002,106.949997,73.897957,498500
2004-08-09,107.080002,107.470001,106.879997,107.050003,73.967033,255200
2004-08-10,107.320000,108.449997,107.320000,108.150002,74.727089,342800
2004-08-11,107.669998,108.349998,107.169998,108.220001,74.775482,172100
2004-08-12,107.550003,107.970001,106.769997,107.029999,73.953217,375400
2004-08-13,107.169998,107.349998,106.639999,107.260002,74.112129,449700
2004-08-16,107.230003,108.639999,107.160004,108.300003,74.830719,190400
2004-08-17,108.669998,109.230003,108.589996,108.980003,75.300560,212500
2004-08-18,108.500000,110.160004,108.500000,110.120003,76.088280,243900
2004-08-19,109.839996,110.029999,109.230003,109.779999,75.853325,276100
2004-08-20,109.699997,110.680000,109.570000,110.459999,76.323181,561700
2004-08-23,110.620003,110.779999,110.190002,110.290001,76.205742,174900
2004-08-24,110.739998,110.769997,109.900002,110.250000,76.178108,368000
2004-08-25,110.290001,111.320000,109.919998,111.059998,76.737770,1051000
2004-08-26,110.980003,111.339996,110.919998,111.120003,76.779236,435300
2004-08-27,110.010002,111.669998,110.010002,111.500000,77.041794,470800
2004-08-30,111.150002,111.349998,110.629997,110.639999,76.447571,183000
2004-08-31,110.750000,111.199997,110.180000,111.199997,76.834480,332400
2004-09-01,111.040001,111.660004,110.529999,111.339996,76.931229,292600
2004-09-02,111.419998,112.709999,111.300003,112.610001,77.808769,227900
2004-09-03,112.459999,112.809998,112.089996,112.190002,77.518555,229700
2004-09-07,112.730003,113.160004,112.190002,112.959999,78.050606,460300
2004-09-08,112.650002,113.080002,112.339996,112.620003,77.815704,180700
2004-09-09,112.620003,112.879997,112.110001,112.470001,77.712029,120000
2004-09-10,112.489998,113.290001,112.180000,113.019997,78.092064,199900
2004-09-13,113.339996,113.750000,113.080002,113.580002,78.478966,196300
2004-09-14,113.500000,113.750000,113.269997,113.739998,78.589523,592500
2004-09-15,113.279999,113.290001,112.750000,112.820000,77.953880,121200
2004-09-16,113.050003,113.400002,113.000000,113.230003,78.237129,472300
2004-09-17,113.470001,113.839996,113.209999,113.570000,78.472038,448100
2004-09-20,113.099998,113.489998,112.790001,113.000000,78.078239,798400
2004-09-21,113.150002,113.970001,113.089996,113.500000,78.423752,357900
2004-09-22,112.959999,112.959999,112.000000,112.080002,77.442543,388300
2004-09-23,112.190002,112.190002,111.449997,111.489998,77.034882,209800
2004-09-24,111.699997,112.220001,111.639999,111.970001,77.366531,225300
2004-09-27,111.089996,111.209999,110.629997,110.830002,76.897484,355500
2004-09-28,110.980003,111.570000,110.500000,111.410004,77.299927,175900
2004-09-29,111.180000,111.889999,111.059998,111.889999,77.632988,578000
2004-09-30,111.580002,111.949997,111.330002,111.800003,77.570541,475300
2004-10-01,112.349998,113.690002,112.290001,113.690002,78.881897,1290300
2004-10-04,114.129997,114.449997,113.849998,113.900002,79.027557,414200
2004-10-05,113.860001,114.169998,113.550003,113.940002,79.055359,414900
2004-10-06,113.779999,114.680000,113.720001,114.599998,79.513283,256400
2004-10-07,114.400002,114.400002,113.389999,113.550003,78.784737,140500
2004-10-08,113.250000,113.720001,112.400002,112.540001,78.083977,334700
2004-10-11,112.779999,113.019997,112.680000,112.959999,78.375343,127500
2004-10-12,112.330002,112.860001,111.989998,112.660004,78.167221,165100
2004-10-13,113.070000,113.099998,111.419998,111.639999,77.459518,247400
2004-10-14,111.769997,111.930000,110.610001,110.750000,76.842018,217200
2004-10-15,111.050003,111.750000,110.650002,111.260002,77.195862,264500
2004-10-18,111.019997,111.910004,110.809998,111.660004,77.473389,370900
2004-10-19,112.000000,112.260002,110.650002,110.739998,76.835075,396700
2004-10-20,110.400002,110.849998,109.809998,110.599998,76.737938,301600
2004-10-21,110.739998,111.339996,110.279999,111.190002,77.147293,470000
2004-10-22,111.239998,111.239998,110.000000,110.019997,76.335510,366500
2004-10-25,109.830002,110.150002,109.410004,109.930000,76.273048,945400
2004-10-26,110.169998,111.650002,109.970001,111.650002,77.466454,564400
2004-10-27,111.419998,113.099998,111.220001,113.000000,78.403114,618200
2004-10-28,112.790001,113.599998,112.550003,113.290001,78.604347,683600
2004-10-29,113.180000,113.660004,112.970001,113.199997,78.541893,715400
2004-11-01,113.580002,113.870003,113.260002,113.529999,78.770851,408600
2004-11-02,113.739998,114.570000,113.269997,113.599998,78.819435,425600
2004-11-03,115.160004,115.389999,114.309998,114.970001,79.770004,621200
2004-11-04,114.889999,116.720001,114.750000,116.620003,80.914810,1183400
2004-11-05,117.010002,117.629997,116.580002,117.290001,81.379684,1143700
2004-11-08,117.099998,117.269997,116.800003,117.150002,81.282539,341200
2004-11-09,117.190002,117.529999,116.879997,117.019997,81.192337,199100
2004-11-10,117.139999,117.550003,116.839996,117.019997,81.192337,270400
2004-11-11,117.279999,118.110001,117.150002,117.919998,81.816811,1501700
2004-11-12,118.080002,119.010002,117.760002,118.910004,82.503693,406800
2004-11-15,118.889999,119.120003,118.650002,119.089996,82.628578,619300
2004-11-16,118.760002,118.779999,118.150002,118.330002,82.101257,402100
2004-11-17,118.870003,119.519997,118.550003,118.860001,82.468979,1082300
2004-11-18,118.959999,119.180000,118.650002,119.089996,82.628578,959100
2004-11-19,119.099998,119.120003,117.610001,117.750000,81.698814,386700
2004-11-22,117.690002,118.519997,117.470001,118.440002,82.177582,566200
2004-11-23,118.360001,118.639999,117.790001,118.589996,82.281662,371500
2004-11-24,118.660004,118.980003,118.519997,118.900002,82.496788,274100
2004-11-26,118.919998,119.379997,118.779999,118.779999,82.413475,254700
2004-11-29,119.190002,119.410004,117.889999,118.269997,82.059624,821700
2004-11-30,118.489998,118.610001,118.040001,118.220001,82.024963,889900
2004-12-01,118.550003,119.889999,118.500000,119.620003,82.996315,591000
2004-12-02,119.550003,120.260002,119.489998,119.730003,83.072609,878900
2004-12-03,119.779999,120.529999,119.510002,119.599998,82.982437,499500
2004-12-06,119.660004,120.040001,119.260002,119.669998,83.031006,248700
2004-12-07,119.809998,119.959999,118.449997,118.449997,82.184494,357400
2004-12-08,118.720001,119.199997,118.470001,119.180000,82.691040,261000
2004-12-09,118.680000,119.849998,118.169998,119.580002,82.968590,318500
2004-12-10,119.389999,119.970001,119.290001,119.790001,83.114243,513700
2004-12-13,120.230003,120.849998,119.800003,120.849998,83.849701,527800
2004-12-14,120.620003,121.389999,120.620003,121.279999,84.148071,258200
2004-12-15,121.139999,121.529999,120.739998,121.360001,84.203545,686500
2004-12-16,121.260002,121.660004,120.650002,121.300003,84.161964,659200
2004-12-17,120.419998,120.940002,120.190002,120.349998,83.502777,1039000
2004-12-20,120.949997,121.239998,120.220001,120.489998,83.599915,2435800
2004-12-21,120.730003,121.489998,120.500000,121.440002,84.259102,514700
2004-12-22,121.410004,122.010002,121.349998,121.750000,84.474167,708100
2004-12-23,121.879997,122.260002,121.839996,121.839996,84.536606,329900
2004-12-27,121.430000,121.519997,120.610001,120.690002,84.323547,1170200
2004-12-28,120.779999,121.440002,120.779999,121.419998,84.833542,498300
2004-12-29,121.250000,121.570000,121.150002,121.570000,84.938339,488400
2004-12-30,121.489998,121.760002,120.849998,121.339996,84.777649,1074500
2004-12-31,121.510002,121.809998,121.000000,121.000000,84.540092,3124900
2005-01-03,121.699997,121.900002,120.029999,120.459999,84.162834,578300
2005-01-04,120.669998,120.669998,118.559998,119.010002,83.149750,845400
2005-01-05,119.000000,119.379997,118.290001,118.290001,82.646660,618400
2005-01-06,118.570000,119.260002,118.449997,118.769997,82.982040,518500
2005-01-07,119.080002,119.339996,118.330002,118.550003,82.828369,583900
2005-01-10,118.650002,119.599998,118.540001,119.150002,83.247566,577600
2005-01-11,118.690002,118.860001,118.160004,118.339996,82.681610,237400
2005-01-12,118.540001,118.989998,117.680000,118.800003,83.003014,621800
2005-01-13,118.769997,118.889999,117.690002,117.820000,82.318314,804600
2005-01-14,118.129997,118.669998,117.940002,118.470001,82.772453,470200
2005-01-18,118.230003,119.730003,118.120003,119.730003,83.652771,3292200
2005-01-19,119.559998,119.629997,118.410004,118.410004,82.730537,762100
2005-01-20,118.050003,118.339996,117.480003,117.699997,82.234474,628500
2005-01-21,117.900002,118.110001,116.870003,116.900002,81.675537,1468200
2005-01-24,117.190002,117.459999,116.529999,116.750000,81.570732,657500
2005-01-25,117.070000,117.589996,116.879997,117.000000,81.745422,378500
2005-01-26,117.470001,117.739998,117.160004,117.389999,82.017883,369700
2005-01-27,117.269997,117.879997,117.150002,117.570000,82.143646,477000
2005-01-28,117.629997,117.690002,116.760002,117.239998,81.913055,731700
2005-01-31,118.089996,118.410004,117.860001,118.290001,82.646660,916800
2005-02-01,118.449997,119.199997,118.209999,119.050003,83.177689,323800
2005-02-02,119.120003,119.720001,119.050003,119.430000,83.443207,650900
2005-02-03,119.209999,119.320000,118.800003,119.139999,83.240562,565200
2005-02-04,119.139999,120.570000,119.139999,120.370003,84.099960,487300
2005-02-07,120.389999,120.650002,120.199997,120.209999,83.988174,1707000
2005-02-08,120.320000,120.790001,120.230003,120.360001,84.092941,410300
2005-02-09,120.580002,120.610001,119.389999,119.430000,83.443207,732200
2005-02-10,119.830002,120.150002,119.430000,119.980003,83.827431,294600
2005-02-11,119.889999,121.190002,119.639999,120.820000,84.414352,797400
2005-02-14,120.849998,121.040001,120.680000,120.809998,84.407372,362400
2005-02-15,121.010002,121.580002,120.879997,121.360001,84.791641,767700
2005-02-16,121.089996,121.599998,120.919998,121.349998,84.784622,473500
2005-02-17,121.349998,121.480003,120.360001,120.360001,84.092941,2473800
2005-02-18,120.360001,120.669998,120.089996,120.500000,84.190758,393000
2005-02-22,120.019997,120.599998,118.739998,118.760002,82.975082,984900
2005-02-23,119.080002,119.690002,118.830002,119.639999,83.589920,650300
2005-02-24,119.430000,120.470001,119.180000,120.360001,84.092941,374300
2005-02-25,120.410004,121.650002,120.349998,121.570000,84.938339,1302400
2005-02-28,121.239998,121.480003,120.260002,120.750000,84.365456,594600
2005-03-01,121.029999,121.650002,121.029999,121.430000,84.840546,368400
2005-03-02,120.949997,122.029999,120.809998,121.400002,84.819572,481800
2005-03-03,121.779999,122.010002,120.900002,121.419998,84.833542,240600
2005-03-04,122.139999,122.930000,121.980003,122.849998,85.832657,297000
2005-03-07,122.790001,123.360001,122.739998,122.980003,85.923500,549300
2005-03-08,122.809998,123.029999,122.300003,122.459999,85.560143,397800
2005-03-09,122.199997,122.430000,121.160004,121.180000,84.665833,602000
2005-03-10,121.449997,121.629997,120.650002,121.470001,84.868477,1128400
2005-03-11,121.430000,121.930000,120.370003,120.610001,84.267609,450500
2005-03-14,120.800003,121.290001,120.500000,121.290001,84.742714,345200
2005-03-15,121.550003,121.610001,120.279999,120.330002,84.071983,902200
2005-03-16,119.970001,120.010002,119.080002,119.279999,83.338371,798500
2005-03-17,119.489998,119.860001,119.139999,119.570000,83.541000,588800
2005-03-18,119.730003,119.730003,118.769997,119.089996,83.205627,899400
2005-03-21,119.309998,119.360001,118.360001,118.739998,82.961082,1556900
2005-03-22,118.930000,119.470001,117.489998,117.489998,82.087761,1573000
2005-03-23,117.620003,118.160004,117.400002,117.690002,82.227478,1816200
2005-03-24,118.029999,118.559998,117.690002,117.720001,82.248444,477900
2005-03-28,117.230003,117.790001,117.199997,117.230003,82.424934,633700
2005-03-29,116.959999,117.800003,116.180000,116.510002,81.918663,561000
2005-03-30,116.639999,118.099998,116.610001,118.099998,83.036606,675700
2005-03-31,117.940002,118.309998,117.750000,117.820000,82.839729,1266300
2005-04-01,118.599998,118.849998,116.809998,117.239998,82.431931,868200
2005-04-04,117.300003,117.709999,116.620003,117.570000,82.663956,429500
2005-04-05,117.599998,118.230003,117.599998,117.989998,82.959267,401400
2005-04-06,118.320000,118.849998,118.080002,118.550003,83.353012,282100
2005-04-07,118.349998,119.180000,118.250000,119.099998,83.739731,226100
2005-04-08,119.070000,119.070000,117.870003,117.870003,82.874908,157100
2005-04-11,118.239998,118.309998,117.790001,118.000000,82.966324,625700
2005-04-12,117.760002,118.919998,117.000000,118.669998,83.437393,451500
2005-04-13,118.389999,118.559998,117.010002,117.230003,82.424934,359900
2005-04-14,117.250000,117.379997,115.730003,115.730003,81.370262,772700
2005-04-15,115.650002,116.040001,114.050003,114.070000,80.203079,2020800
2005-04-18,114.139999,114.820000,113.900002,114.400002,80.435104,2576500
2005-04-19,114.959999,115.419998,114.739998,115.309998,81.074966,822800
2005-04-20,115.330002,115.459999,113.529999,113.660004,79.914833,586700
2005-04-21,114.809998,116.000000,114.279999,115.900002,81.489784,514800
2005-04-22,115.650002,115.839996,114.190002,115.480003,81.194489,418100
2005-04-25,115.849998,116.349998,115.620003,116.250000,81.735870,1197100
2005-04-26,115.870003,116.489998,115.089996,115.139999,80.955437,357400
2005-04-27,114.830002,115.949997,114.370003,115.570000,81.257774,719800
2005-04-28,115.300003,115.580002,114.070000,114.070000,80.203079,474100
2005-04-29,114.919998,115.769997,113.900002,115.699997,81.349167,645300
2005-05-02,115.959999,116.309998,115.410004,116.199997,81.700729,424700
2005-05-03,115.989998,116.699997,115.589996,116.519997,81.925720,532500
2005-05-04,116.449997,117.589996,116.169998,117.339996,82.502251,212300
2005-05-05,117.529999,117.889999,116.709999,117.309998,82.481148,506100
2005-05-06,117.769997,117.800003,117.040001,117.050003,82.298340,209900
2005-05-09,117.120003,117.919998,116.949997,117.739998,82.783493,220600
2005-05-10,117.260002,117.330002,116.279999,116.510002,81.918663,465600
2005-05-11,116.900002,117.250000,115.779999,117.220001,82.417908,420600
2005-05-12,117.230003,117.410004,115.879997,115.900002,81.489784,410800
2005-05-13,116.160004,116.500000,114.699997,115.669998,81.328079,507300
2005-05-16,115.580002,116.720001,115.580002,116.709999,82.059303,700700
2005-05-17,116.320000,117.559998,116.110001,117.480003,82.600700,266700
2005-05-18,117.959999,118.910004,117.879997,118.739998,83.486588,622800
2005-05-19,118.849998,119.279999,118.610001,119.209999,83.817078,384400
2005-05-20,119.239998,119.239998,118.660004,119.070000,83.718651,393500
2005-05-23,119.120003,119.910004,119.070000,119.680000,84.147537,1264700
2005-05-24,119.309998,119.709999,119.110001,119.449997,83.985786,671000
2005-05-25,119.250000,119.330002,118.720001,119.250000,83.845207,569400
2005-05-26,119.580002,120.089996,119.519997,119.940002,84.330360,328600
2005-05-27,119.910004,120.150002,119.750000,120.150002,84.477997,207400
2005-05-31,119.980003,119.980003,119.290001,119.339996,83.908485,531300
2005-06-01,119.419998,120.809998,119.400002,120.459999,84.695946,493600
2005-06-02,120.199997,120.699997,120.040001,120.699997,84.864677,644800
2005-06-03,120.400002,120.730003,119.669998,119.980003,84.358467,224700
2005-06-06,119.870003,120.080002,119.500000,120.029999,84.393616,1244700
2005-06-07,120.209999,121.129997,119.940002,120.070000,84.421745,684500
2005-06-08,120.300003,120.459999,119.589996,119.800003,84.231888,204400
2005-06-09,119.580002,120.440002,119.379997,120.330002,84.604546,391100
2005-06-10,120.400002,120.500000,119.519997,120.139999,84.470978,384400
2005-06-13,119.839996,120.949997,119.739998,120.599998,84.794357,439200
2005-06-14,120.400002,121.029999,120.260002,120.779999,84.920937,485500
2005-06-15,121.050003,121.220001,120.139999,120.980003,85.061554,460200
2005-06-16,120.949997,121.540001,120.849998,121.349998,85.321693,788000
2005-06-17,121.959999,122.250000,121.610001,121.790001,85.631058,654300
2005-06-20,121.559998,122.209999,121.360001,121.849998,85.673264,523500
2005-06-21,121.389999,121.620003,121.089996,121.480003,85.685280,494700
2005-06-22,121.629997,121.839996,121.059998,121.610001,85.776962,652900
2005-06-23,121.309998,121.559998,119.889999,119.940002,84.599068,935200
2005-06-24,119.800003,119.930000,118.860001,119.000000,83.935997,793500
2005-06-27,118.849998,119.370003,118.800003,119.190002,84.070030,684800
2005-06-28,119.480003,120.239998,119.389999,120.239998,84.810600,685600
2005-06-29,120.339996,120.360001,119.820000,119.889999,84.563736,660100
2005-06-30,120.120003,120.320000,119.029999,119.110001,84.013580,857300
2005-07-01,119.500000,119.809998,119.250000,119.529999,84.309814,626200
2005-07-05,119.279999,120.650002,119.220001,120.489998,84.986969,1088100
2005-07-06,120.430000,120.639999,119.430000,119.500000,84.288666,1581200
2005-07-07,118.320000,119.949997,118.300003,119.889999,84.563736,780900
2005-07-08,119.790001,121.330002,119.760002,121.330002,85.579445,434500
2005-07-11,121.339996,122.070000,121.309998,121.930000,86.002663,2241100
2005-07-12,121.919998,122.559998,121.660004,122.230003,86.214249,1045400
2005-07-13,122.279999,122.480003,121.980003,122.480003,86.390625,447000
2005-07-14,122.959999,123.389999,122.500000,122.800003,86.616264,590300
2005-07-15,122.839996,123.010002,122.379997,122.860001,86.658623,1034100
2005-07-18,122.559998,122.620003,122.160004,122.410004,86.341209,340500
2005-07-19,122.709999,123.080002,122.500000,123.029999,86.778542,627100
2005-07-20,122.629997,123.730003,122.309998,123.449997,87.074791,568700
2005-07-21,123.589996,123.629997,122.519997,122.769997,86.595139,802100
2005-07-22,122.809998,123.540001,122.620003,123.540001,87.138275,1751500
2005-07-25,123.540001,123.949997,122.860001,123.239998,86.926704,516600
2005-07-26,123.309998,123.529999,122.959999,123.339996,86.997169,447200
2005-07-27,123.500000,123.870003,123.059998,123.730003,87.272263,684300
2005-07-28,124.019997,124.629997,123.660004,124.570000,87.864769,571800
2005-07-29,124.400002,124.629997,123.510002,123.699997,87.251137,396500
2005-08-01,123.849998,124.040001,123.459999,123.570000,87.159439,503500
2005-08-02,123.849998,124.589996,123.800003,124.400002,87.744881,945000
2005-08-03,124.250000,124.730003,124.160004,124.669998,87.935295,495900
2005-08-04,124.250000,124.309998,123.620003,123.680000,87.237007,844100
2005-08-05,123.480003,123.500000,122.680000,122.849998,86.651581,482300
2005-08-08,123.190002,123.400002,122.410004,122.580002,86.461128,1094000
2005-08-09,123.050003,123.570000,122.910004,123.330002,86.990120,1070300
2005-08-10,123.889999,124.500000,122.849998,123.419998,87.053627,574900
2005-08-11,123.309998,124.019997,123.050003,123.739998,87.279335,937400
2005-08-12,123.580002,123.650002,122.779999,122.970001,86.736214,475200
2005-08-15,123.120003,123.849998,122.849998,123.699997,87.251137,483400
2005-08-16,123.400002,123.500000,122.099998,122.150002,86.157852,458100
2005-08-17,122.239998,122.830002,122.040001,122.300003,86.263611,948700
2005-08-18,121.980003,122.500000,121.839996,122.139999,86.150772,355200
2005-08-19,122.610001,122.800003,122.239998,122.389999,86.327141,470700
2005-08-22,122.550003,123.180000,121.900002,122.430000,86.355331,2192000
2005-08-23,122.500000,122.570000,121.680000,122.199997,86.193108,501800
2005-08-24,121.849998,122.699997,121.129997,121.199997,85.487755,742900
2005-08-25,121.360001,121.650002,121.190002,121.550003,85.734650,1058400
2005-08-26,121.459999,121.470001,120.690002,120.699997,85.135101,546000
2005-08-29,120.440002,121.720001,120.440002,121.699997,85.840431,319700
2005-08-30,121.250000,121.250000,120.370003,120.949997,85.311447,848400
2005-08-31,121.089996,122.500000,120.779999,122.500000,86.404701,1250100
2005-09-01,122.480003,123.139999,121.970001,122.400002,86.334175,895200
2005-09-02,122.690002,122.750000,122.029999,122.029999,86.073212,533700
2005-09-06,122.690002,123.769997,122.680000,123.650002,87.215836,584000
2005-09-07,123.680000,124.080002,123.470001,124.000000,87.462730,399900
2005-09-08,123.680000,123.970001,123.339996,123.550003,87.145302,492300
2005-09-09,123.870003,124.709999,123.820000,124.599998,87.885925,864800
2005-09-12,124.489998,124.639999,124.300003,124.349998,87.709602,438400
2005-09-13,124.250000,124.379997,123.550003,123.720001,87.265190,592900
2005-09-14,123.790001,123.919998,123.040001,123.269997,86.947830,496600
2005-09-15,123.559998,123.639999,122.900002,123.099998,86.827911,953800
2005-09-16,123.769997,124.269997,123.410004,124.000000,87.462730,875200
2005-09-19,123.959999,124.029999,123.180000,123.599998,87.180573,438300
2005-09-20,123.699997,124.110001,122.430000,122.510002,86.411751,417200
2005-09-21,122.379997,122.379997,121.320000,121.510002,85.706413,758200
2005-09-22,121.370003,122.129997,120.980003,122.029999,86.073212,720800
2005-09-23,121.760002,122.339996,121.440002,122.010002,86.059090,842700
2005-09-26,122.139999,122.220001,121.139999,121.559998,86.097321,785200
2005-09-27,121.599998,121.970001,121.050003,121.750000,86.231903,1214500
2005-09-28,121.949997,122.099998,121.250000,121.699997,86.196487,670500
2005-09-29,121.599998,122.889999,121.099998,122.650002,86.869316,1242200
2005-09-30,122.599998,123.000000,122.480003,123.000000,87.117233,664900
2005-10-03,122.959999,123.320000,122.449997,122.500000,86.763115,856900
2005-10-04,122.860001,123.010002,121.239998,121.300003,85.913193,768000
2005-10-05,121.300003,121.300003,119.580002,119.599998,84.709152,1380400
2005-10-06,119.790001,120.220001,118.180000,119.199997,84.425835,1273700
2005-10-07,119.599998,120.000000,119.150002,119.699997,84.779945,1104300
2005-10-10,119.669998,119.690002,118.599998,118.599998,84.000824,619500
2005-10-11,118.949997,119.370003,118.360001,118.550003,83.965439,756200
2005-10-12,118.370003,119.099998,117.430000,117.650002,83.327980,1915200
2005-10-13,117.489998,118.050003,116.879997,117.599998,83.292564,1009900
2005-10-14,118.099998,118.800003,117.610001,118.699997,84.071671,1691300
2005-10-17,118.800003,119.239998,118.480003,119.150002,84.390396,1059400
2005-10-18,118.900002,118.940002,117.800003,117.800003,83.434280,575500
2005-10-19,117.589996,119.800003,117.150002,119.800003,84.850761,1015700
2005-10-20,119.510002,119.779999,117.339996,117.800003,83.434280,1624200
2005-10-21,118.360001,118.760002,117.570000,118.150002,83.682137,750900
2005-10-24,118.629997,120.099998,118.519997,120.099998,85.063271,1074800
2005-10-25,119.750000,120.209999,118.970001,119.750000,84.815361,1155500
2005-10-26,119.480003,120.540001,119.220001,119.410004,84.574577,1238700
2005-10-27,119.250000,119.320000,117.940002,118.150002,83.682137,769900
2005-10-28,118.639999,119.949997,118.199997,119.790001,84.843681,1443300
2005-10-31,120.300003,121.300003,120.300003,120.360001,85.247406,454300
2005-11-01,120.599998,120.910004,120.269997,120.419998,85.289917,659600
2005-11-02,120.220001,121.669998,120.180000,121.599998,86.125641,540200
2005-11-03,122.209999,122.650002,121.779999,122.199997,86.550644,688000
2005-11-04,122.370003,122.430000,121.580002,122.199997,86.550644,797900
2005-11-07,122.419998,122.589996,121.900002,122.239998,86.578941,1106900
2005-11-08,121.980003,122.389999,121.839996,122.269997,86.600212,813900
2005-11-09,122.059998,122.919998,121.849998,122.320000,86.635590,1079900
2005-11-10,122.379997,123.510002,121.760002,123.480003,87.457214,868600
2005-11-11,123.410004,123.849998,123.330002,123.820000,87.698013,988200
2005-11-14,123.699997,124.019997,123.430000,123.809998,87.690933,536200
2005-11-15,123.650002,124.129997,122.940002,123.220001,87.273071,910500
2005-11-16,123.519997,123.559998,123.000000,123.559998,87.513870,2450800
2005-11-17,123.739998,124.650002,123.620003,124.500000,88.179642,842800
